tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	gene_biotype	gene_name
LZEP_11677-RA	LZEP_11677	LZEP_unplaced_3310	-	5	1081	549	268	264	protein_coding	LZEP_11677
LZEP_00368-RA	LZEP_00368	LZEP_chr_7	-	6	1356	1164	0	192	protein_coding	LZEP_00368
LZEP_00371-RA	LZEP_00371	LZEP_chr_7	-	8	971	912	0	59	protein_coding	LZEP_00371
LZEP_01574-RA	LZEP_01574	LZEP_chr_10	-	7	2499	981	396	1122	protein_coding	LZEP_01574
LZEP_00373-RA	LZEP_00373	LZEP_chr_7	-	5	1039	549	0	490	protein_coding	LZEP_00373
LZEP_00374-RA	LZEP_00374	LZEP_chr_7	-	3	835	702	0	133	protein_coding	LZEP_00374
LZEP_01578-RA	LZEP_01578	LZEP_chr_10	-	10	2530	963	0	1567	protein_coding	LZEP_01578
LZEP_04668-RA	LZEP_04668	LZEP_chr_11	+	6	1518	945	0	573	protein_coding	LZEP_04668
LZEP_08705-RA	LZEP_08705	LZEP_chr_5	+	9	2357	915	493	949	protein_coding	LZEP_08705
LZEP_10070-RA	LZEP_10070	LZEP_chr_3	+	4	2648	474	0	2174	protein_coding	LZEP_10070
LZEP_04670-RA	LZEP_04670	LZEP_chr_11	+	5	1810	888	160	762	protein_coding	LZEP_04670
LZEP_00381-RA	LZEP_00381	LZEP_chr_7	-	5	2334	2076	0	258	protein_coding	LZEP_00381
LZEP_04672-RA	LZEP_04672	LZEP_chr_11	+	6	1227	576	104	547	protein_coding	LZEP_04672
LZEP_08707-RA	LZEP_08707	LZEP_chr_5	+	14	2469	2406	0	63	protein_coding	LZEP_08707
LZEP_10074-RA	LZEP_10074	LZEP_chr_3	+	5	5326	882	0	4444	protein_coding	LZEP_10074
LZEP_00386-RA	LZEP_00386	LZEP_chr_7	-	4	1962	1368	234	360	protein_coding	LZEP_00386
LZEP_01170-RA	LZEP_01170	LZEP_chr_7	+	15	3039	2766	0	273	protein_coding	LZEP_01170
LZEP_00387-RA	LZEP_00387	LZEP_chr_7	-	3	3217	1344	1197	676	protein_coding	LZEP_00387
LZEP_07834-RA	LZEP_07834	LZEP_chr_1	+	4	501	309	0	192	protein_coding	LZEP_07834
LZEP_01582-RA	LZEP_01582	LZEP_chr_10	-	5	1062	936	0	126	protein_coding	LZEP_01582
LZEP_00388-RA	LZEP_00388	LZEP_chr_7	-	3	749	315	0	434	protein_coding	LZEP_00388
LZEP_07835-RA	LZEP_07835	LZEP_chr_1	+	5	3954	528	0	3426	protein_coding	LZEP_07835
LZEP_00390-RA	LZEP_00390	LZEP_chr_7	-	5	1043	549	0	494	protein_coding	LZEP_00390
LZEP_01585-RA	LZEP_01585	LZEP_chr_10	-	5	1633	588	183	862	protein_coding	LZEP_01585
LZEP_01178-RA	LZEP_01178	LZEP_chr_7	+	6	1095	852	0	243	protein_coding	LZEP_01178
LZEP_08714-RA	LZEP_08714	LZEP_chr_5	+	7	3030	2775	0	255	protein_coding	LZEP_08714
LZEP_00393-RA	LZEP_00393	LZEP_chr_7	-	2	1946	1785	0	161	protein_coding	LZEP_00393
LZEP_00394-RA	LZEP_00394	LZEP_chr_7	-	4	2707	1632	0	1075	protein_coding	LZEP_00394
LZEP_10078-RA	LZEP_10078	LZEP_chr_3	+	6	1289	618	361	310	protein_coding	LZEP_10078
LZEP_08718-RA	LZEP_08718	LZEP_chr_5	+	5	2616	2082	395	139	protein_coding	LZEP_08718
LZEP_02468-RA	LZEP_02468	LZEP_chr_2	-	6	2199	1578	430	191	protein_coding	LZEP_02468
LZEP_00395-RA	LZEP_00395	LZEP_chr_7	-	4	724	255	152	317	protein_coding	LZEP_00395
LZEP_04673-RA	LZEP_04673	LZEP_chr_11	+	5	1357	624	0	733	protein_coding	LZEP_04673
LZEP_02469-RA	LZEP_02469	LZEP_chr_2	-	2	525	411	0	114	protein_coding	LZEP_02469
LZEP_01596-RA	LZEP_01596	LZEP_chr_10	-	12	3836	3033	0	803	protein_coding	LZEP_01596
LZEP_11626-RA	LZEP_11626	LZEP_unplaced_334	-	6	1493	1098	1	394	protein_coding	LZEP_11626
LZEP_02472-RA	LZEP_02472	LZEP_chr_2	-	2	866	669	0	197	protein_coding	LZEP_02472
LZEP_02473-RA	LZEP_02473	LZEP_chr_2	-	2	513	372	0	141	protein_coding	LZEP_02473
LZEP_01602-RA	LZEP_01602	LZEP_chr_10	-	7	1479	1293	0	186	protein_coding	LZEP_01602
LZEP_09113-RA	LZEP_09113	LZEP_chr_4	-	9	4052	3486	0	566	protein_coding	LZEP_09113
LZEP_02482-RA	LZEP_02482	LZEP_chr_2	-	4	1324	1161	0	163	protein_coding	LZEP_02482
LZEP_08722-RA	LZEP_08722	LZEP_chr_5	+	10	2295	1242	593	460	protein_coding	LZEP_08722
LZEP_08722-RB	LZEP_08722	LZEP_chr_5	+	8	1830	780	593	457	protein_coding	LZEP_08722
LZEP_08722-RC	LZEP_08722	LZEP_chr_5	+	9	2283	1233	593	457	protein_coding	LZEP_08722
LZEP_08722-RD	LZEP_08722	LZEP_chr_5	+	8	1839	789	593	457	protein_coding	LZEP_08722
LZEP_01604-RA	LZEP_01604	LZEP_chr_10	-	14	9163	8658	278	227	protein_coding	LZEP_01604
LZEP_01606-RA	LZEP_01606	LZEP_chr_10	-	6	1712	993	672	47	protein_coding	LZEP_01606
LZEP_08723-RA	LZEP_08723	LZEP_chr_5	+	4	866	378	300	188	protein_coding	LZEP_08723
LZEP_01185-RA	LZEP_01185	LZEP_chr_7	+	7	1943	852	120	971	protein_coding	LZEP_01185
LZEP_09441-RA	LZEP_09441	LZEP_chr_14	+	4	1878	378	0	1500	protein_coding	LZEP_09441
LZEP_09115-RA	LZEP_09115	LZEP_chr_4	-	7	3126	612	600	1914	protein_coding	LZEP_09115
LZEP_00404-RA	LZEP_00404	LZEP_chr_7	-	10	3955	1725	0	2230	protein_coding	LZEP_00404
LZEP_10079-RA	LZEP_10079	LZEP_chr_3	+	15	4919	2628	0	2291	protein_coding	LZEP_10079
LZEP_10083-RA	LZEP_10083	LZEP_chr_3	+	8	1823	1479	0	344	protein_coding	LZEP_10083
LZEP_01609-RA	LZEP_01609	LZEP_chr_10	-	16	3885	2703	0	1182	protein_coding	LZEP_01609
LZEP_01187-RA	LZEP_01187	LZEP_chr_7	+	4	725	627	0	98	protein_coding	LZEP_01187
LZEP_00405-RA	LZEP_00405	LZEP_chr_7	-	4	370	342	0	28	protein_coding	LZEP_00405
LZEP_02488-RA	LZEP_02488	LZEP_chr_2	-	6	6016	957	0	5059	protein_coding	LZEP_02488
LZEP_00407-RA	LZEP_00407	LZEP_chr_7	-	4	676	267	0	409	protein_coding	LZEP_00407
LZEP_02489-RA	LZEP_02489	LZEP_chr_2	-	4	391	234	0	157	protein_coding	LZEP_02489
LZEP_11303-RA	LZEP_11303	LZEP_unplaced_3354	-	11	2179	1707	264	208	protein_coding	LZEP_11303
LZEP_10092-RA	LZEP_10092	LZEP_chr_3	+	4	2863	2013	0	850	protein_coding	LZEP_10092
LZEP_09123-RA	LZEP_09123	LZEP_chr_4	-	9	3846	1584	0	2262	protein_coding	LZEP_09123
LZEP_09123-RB	LZEP_09123	LZEP_chr_4	-	8	1596	1596	0	0	protein_coding	LZEP_09123
LZEP_12251-RA	LZEP_12251	LZEP_unplaced_1146	+	3	1227	435	0	792	protein_coding	LZEP_12251
LZEP_10096-RA	LZEP_10096	LZEP_chr_3	+	4	3967	1275	108	2584	protein_coding	LZEP_10096
LZEP_00409-RA	LZEP_00409	LZEP_chr_7	-	17	3368	3111	0	257	protein_coding	LZEP_00409
LZEP_00409-RB	LZEP_00409	LZEP_chr_7	-	16	3093	3093	0	0	protein_coding	LZEP_00409
LZEP_09124-RA	LZEP_09124	LZEP_chr_4	-	6	1273	972	176	125	protein_coding	LZEP_09124
LZEP_02492-RA	LZEP_02492	LZEP_chr_2	-	9	3067	1050	1993	24	protein_coding	LZEP_02492
LZEP_02492-RB	LZEP_02492	LZEP_chr_2	-	9	3085	1092	1993	0	protein_coding	LZEP_02492
LZEP_02492-RC	LZEP_02492	LZEP_chr_2	-	8	3070	1077	1993	0	protein_coding	LZEP_02492
LZEP_02492-RD	LZEP_02492	LZEP_chr_2	-	10	3124	1131	1993	0	protein_coding	LZEP_02492
LZEP_02491-RA	LZEP_02491	LZEP_chr_2	-	2	763	582	0	181	protein_coding	LZEP_02491
LZEP_09126-RA	LZEP_09126	LZEP_chr_4	-	5	2152	729	0	1423	protein_coding	LZEP_09126
LZEP_10842-RA	LZEP_10842	LZEP_chr_12	-	4	825	711	0	114	protein_coding	LZEP_10842
LZEP_09129-RA	LZEP_09129	LZEP_chr_4	-	12	4808	4659	0	149	protein_coding	LZEP_09129
LZEP_07841-RA	LZEP_07841	LZEP_chr_1	+	12	4506	2916	540	1050	protein_coding	LZEP_07841
LZEP_04677-RA	LZEP_04677	LZEP_chr_11	+	17	5670	3348	775	1547	protein_coding	LZEP_04677
LZEP_04677-RB	LZEP_04677	LZEP_chr_11	+	15	5617	3336	775	1506	protein_coding	LZEP_04677
LZEP_10106-RA	LZEP_10106	LZEP_chr_3	+	6	4698	1125	2309	1264	protein_coding	LZEP_10106
LZEP_10845-RA	LZEP_10845	LZEP_chr_12	-	15	5310	3246	126	1938	protein_coding	LZEP_10845
LZEP_10109-RA	LZEP_10109	LZEP_chr_3	+	5	949	627	0	322	protein_coding	LZEP_10109
LZEP_08725-RA	LZEP_08725	LZEP_chr_5	+	13	15855	2244	1272	12339	protein_coding	LZEP_08725
LZEP_02498-RA	LZEP_02498	LZEP_chr_2	-	6	2226	1485	480	261	protein_coding	LZEP_02498
LZEP_04679-RA	LZEP_04679	LZEP_chr_11	+	16	5908	2586	3251	71	protein_coding	LZEP_04679
LZEP_02500-RA	LZEP_02500	LZEP_chr_2	-	6	3539	642	1682	1215	protein_coding	LZEP_02500
LZEP_01201-RA	LZEP_01201	LZEP_chr_7	+	4	1944	204	1729	11	protein_coding	LZEP_01201
LZEP_01202-RA	LZEP_01202	LZEP_chr_7	+	2	513	420	0	93	protein_coding	LZEP_01202
LZEP_09134-RA	LZEP_09134	LZEP_chr_4	-	9	2452	1869	0	583	protein_coding	LZEP_09134
LZEP_09134-RB	LZEP_09134	LZEP_chr_4	-	8	2662	1884	257	521	protein_coding	LZEP_09134
LZEP_10850-RA	LZEP_10850	LZEP_chr_12	-	20	3579	3345	0	234	protein_coding	LZEP_10850
LZEP_08739-RA	LZEP_08739	LZEP_chr_5	+	2	577	480	0	97	protein_coding	LZEP_08739
LZEP_02505-RA	LZEP_02505	LZEP_chr_2	-	8	3749	3459	0	290	protein_coding	LZEP_02505
LZEP_12477-RA	LZEP_12477	LZEP_unplaced_3396	-	2	780	648	0	132	protein_coding	LZEP_12477
LZEP_01204-RA	LZEP_01204	LZEP_chr_7	+	3	2241	621	781	839	protein_coding	LZEP_01204
LZEP_01206-RA	LZEP_01206	LZEP_chr_7	+	2	417	375	0	42	protein_coding	LZEP_01206
LZEP_09136-RA	LZEP_09136	LZEP_chr_4	-	7	2582	2226	0	356	protein_coding	LZEP_09136
LZEP_07847-RA	LZEP_07847	LZEP_chr_1	+	5	996	483	0	513	protein_coding	LZEP_07847
LZEP_04681-RA	LZEP_04681	LZEP_chr_11	+	13	3139	1899	1034	206	protein_coding	LZEP_04681
LZEP_09137-RA	LZEP_09137	LZEP_chr_4	-	3	827	213	378	236	protein_coding	LZEP_09137
LZEP_10115-RA	LZEP_10115	LZEP_chr_3	+	5	2749	1299	0	1450	protein_coding	LZEP_10115
LZEP_09452-RA	LZEP_09452	LZEP_chr_14	+	8	1692	1548	0	144	protein_coding	LZEP_09452
LZEP_01210-RA	LZEP_01210	LZEP_chr_7	+	2	867	411	0	456	protein_coding	LZEP_01210
LZEP_09140-RA	LZEP_09140	LZEP_chr_4	-	7	2185	1812	166	207	protein_coding	LZEP_09140
LZEP_01211-RA	LZEP_01211	LZEP_chr_7	+	7	634	402	0	232	protein_coding	LZEP_01211
LZEP_01211-RB	LZEP_01211	LZEP_chr_7	+	5	372	372	0	0	protein_coding	LZEP_01211
LZEP_01211-RC	LZEP_01211	LZEP_chr_7	+	5	375	375	0	0	protein_coding	LZEP_01211
LZEP_02507-RA	LZEP_02507	LZEP_chr_2	-	30	10595	6381	242	3972	protein_coding	LZEP_02507
LZEP_02507-RB	LZEP_02507	LZEP_chr_2	-	29	10585	6390	242	3953	protein_coding	LZEP_02507
LZEP_02507-RC	LZEP_02507	LZEP_chr_2	-	28	10546	6351	242	3953	protein_coding	LZEP_02507
LZEP_02507-RD	LZEP_02507	LZEP_chr_2	-	29	10567	6372	242	3953	protein_coding	LZEP_02507
LZEP_10117-RA	LZEP_10117	LZEP_chr_3	+	15	4453	3414	71	968	protein_coding	LZEP_10117
LZEP_10117-RB	LZEP_10117	LZEP_chr_3	+	14	3861	3441	71	349	protein_coding	LZEP_10117
LZEP_07850-RA	LZEP_07850	LZEP_chr_1	+	4	1175	459	0	716	protein_coding	LZEP_07850
LZEP_09142-RA	LZEP_09142	LZEP_chr_4	-	7	4271	1938	0	2333	protein_coding	LZEP_09142
LZEP_10854-RA	LZEP_10854	LZEP_chr_12	-	3	5308	291	0	5017	protein_coding	LZEP_10854
LZEP_01212-RA	LZEP_01212	LZEP_chr_7	+	9	1385	1359	0	26	protein_coding	LZEP_01212
LZEP_09143-RA	LZEP_09143	LZEP_chr_4	-	8	2878	1578	929	371	protein_coding	LZEP_09143
LZEP_08740-RA	LZEP_08740	LZEP_chr_5	+	7	1726	1215	0	511	protein_coding	LZEP_08740
LZEP_02510-RA	LZEP_02510	LZEP_chr_2	-	16	3976	3897	0	79	protein_coding	LZEP_02510
LZEP_09145-RA	LZEP_09145	LZEP_chr_4	-	9	4775	1623	412	2740	protein_coding	LZEP_09145
LZEP_04686-RA	LZEP_04686	LZEP_chr_11	+	2	1234	717	0	517	protein_coding	LZEP_04686
LZEP_08742-RA	LZEP_08742	LZEP_chr_5	+	5	1092	648	0	444	protein_coding	LZEP_08742
LZEP_08742-RB	LZEP_08742	LZEP_chr_5	+	2	339	339	0	0	protein_coding	LZEP_08742
LZEP_10864-RA	LZEP_10864	LZEP_chr_12	-	5	732	639	0	93	protein_coding	LZEP_10864
LZEP_10120-RA	LZEP_10120	LZEP_chr_3	+	6	3453	792	1058	1603	protein_coding	LZEP_10120
LZEP_00411-RA	LZEP_00411	LZEP_chr_7	-	17	3511	3237	195	79	protein_coding	LZEP_00411
LZEP_12411-RA	LZEP_12411	LZEP_unplaced_343	-	2	1145	273	0	872	protein_coding	LZEP_12411
LZEP_01612-RA	LZEP_01612	LZEP_chr_10	-	6	2747	1440	0	1307	protein_coding	LZEP_01612
LZEP_01612-RB	LZEP_01612	LZEP_chr_10	-	6	1590	1590	0	0	protein_coding	LZEP_01612
LZEP_10124-RA	LZEP_10124	LZEP_chr_3	+	4	2951	360	0	2591	protein_coding	LZEP_10124
LZEP_01614-RA	LZEP_01614	LZEP_chr_10	-	5	2139	555	115	1469	protein_coding	LZEP_01614
LZEP_09150-RA	LZEP_09150	LZEP_chr_4	-	4	1810	990	0	820	protein_coding	LZEP_09150
LZEP_12391-RA	LZEP_12391	LZEP_unplaced_3432	-	2	3289	3288	0	1	protein_coding	LZEP_12391
LZEP_03788-RA	LZEP_03788	LZEP_chr_9	-	5	948	444	0	504	protein_coding	LZEP_03788
LZEP_01615-RA	LZEP_01615	LZEP_chr_10	-	9	6185	2259	114	3812	protein_coding	LZEP_01615
LZEP_10125-RA	LZEP_10125	LZEP_chr_3	+	7	1969	1554	279	136	protein_coding	LZEP_10125
LZEP_01221-RA	LZEP_01221	LZEP_chr_7	+	9	2811	2568	0	243	protein_coding	LZEP_01221
LZEP_10868-RA	LZEP_10868	LZEP_chr_12	-	20	11413	5313	0	6100	protein_coding	LZEP_10868
LZEP_10868-RB	LZEP_10868	LZEP_chr_12	-	18	11336	5247	0	6089	protein_coding	LZEP_10868
LZEP_10868-RC	LZEP_10868	LZEP_chr_12	-	19	11372	5283	0	6089	protein_coding	LZEP_10868
LZEP_08750-RA	LZEP_08750	LZEP_chr_5	+	4	2745	621	595	1529	protein_coding	LZEP_08750
LZEP_08751-RA	LZEP_08751	LZEP_chr_5	+	7	2544	2163	0	381	protein_coding	LZEP_08751
LZEP_10871-RA	LZEP_10871	LZEP_chr_12	-	19	3157	2985	0	172	protein_coding	LZEP_10871
LZEP_09153-RA	LZEP_09153	LZEP_chr_4	-	6	1490	1227	0	263	protein_coding	LZEP_09153
LZEP_10872-RA	LZEP_10872	LZEP_chr_12	-	8	1273	1251	0	22	protein_coding	LZEP_10872
LZEP_00422-RA	LZEP_00422	LZEP_chr_7	-	4	942	738	0	204	protein_coding	LZEP_00422
LZEP_10873-RA	LZEP_10873	LZEP_chr_12	-	8	393	321	0	72	protein_coding	LZEP_10873
LZEP_02517-RA	LZEP_02517	LZEP_chr_2	-	2	528	372	0	156	protein_coding	LZEP_02517
LZEP_00424-RA	LZEP_00424	LZEP_chr_7	-	13	2937	2334	0	603	protein_coding	LZEP_00424
LZEP_02520-RA	LZEP_02520	LZEP_chr_2	-	5	3167	576	2051	540	protein_coding	LZEP_02520
LZEP_10876-RA	LZEP_10876	LZEP_chr_12	-	6	1730	1014	0	716	protein_coding	LZEP_10876
LZEP_02523-RA	LZEP_02523	LZEP_chr_2	-	6	1232	825	0	407	protein_coding	LZEP_02523
LZEP_01225-RA	LZEP_01225	LZEP_chr_7	+	6	1582	1278	0	304	protein_coding	LZEP_01225
LZEP_00425-RA	LZEP_00425	LZEP_chr_7	-	3	1065	315	669	81	protein_coding	LZEP_00425
LZEP_08756-RA	LZEP_08756	LZEP_chr_5	+	9	3407	2517	0	890	protein_coding	LZEP_08756
LZEP_08756-RB	LZEP_08756	LZEP_chr_5	+	9	2535	2535	0	0	protein_coding	LZEP_08756
LZEP_09155-RA	LZEP_09155	LZEP_chr_4	-	18	15542	5034	2944	7564	protein_coding	LZEP_09155
LZEP_09155-RB	LZEP_09155	LZEP_chr_4	-	17	15512	5013	2944	7555	protein_coding	LZEP_09155
LZEP_09155-RC	LZEP_09155	LZEP_chr_4	-	17	15509	5010	2944	7555	protein_coding	LZEP_09155
LZEP_09155-RD	LZEP_09155	LZEP_chr_4	-	17	15518	5019	2944	7555	protein_coding	LZEP_09155
LZEP_03806-RA	LZEP_03806	LZEP_chr_9	-	7	1574	1305	0	269	protein_coding	LZEP_03806
LZEP_03806-RB	LZEP_03806	LZEP_chr_9	-	5	2309	1356	685	268	protein_coding	LZEP_03806
LZEP_02530-RA	LZEP_02530	LZEP_chr_2	-	3	1042	972	0	70	protein_coding	LZEP_02530
LZEP_12088-RA	LZEP_12088	LZEP_unplaced_345	-	3	4699	1707	2950	42	protein_coding	LZEP_12088
LZEP_02531-RA	LZEP_02531	LZEP_chr_2	-	4	2880	714	638	1528	protein_coding	LZEP_02531
LZEP_10886-RA	LZEP_10886	LZEP_chr_12	-	2	801	615	0	186	protein_coding	LZEP_10886
LZEP_10887-RA	LZEP_10887	LZEP_chr_12	-	2	1188	588	0	600	protein_coding	LZEP_10887
LZEP_10130-RA	LZEP_10130	LZEP_chr_3	+	2	2431	2121	0	310	protein_coding	LZEP_10130
LZEP_04704-RA	LZEP_04704	LZEP_chr_11	+	3	433	210	0	223	protein_coding	LZEP_04704
LZEP_02535-RA	LZEP_02535	LZEP_chr_2	-	2	555	237	0	318	protein_coding	LZEP_02535
LZEP_10889-RA	LZEP_10889	LZEP_chr_12	-	11	4123	3537	259	327	protein_coding	LZEP_10889
LZEP_04706-RA	LZEP_04706	LZEP_chr_11	+	10	2098	1386	0	712	protein_coding	LZEP_04706
LZEP_08761-RA	LZEP_08761	LZEP_chr_5	+	10	2137	1995	0	142	protein_coding	LZEP_08761
LZEP_02534-RA	LZEP_02534	LZEP_chr_2	-	2	1097	918	0	179	protein_coding	LZEP_02534
LZEP_09157-RA	LZEP_09157	LZEP_chr_4	-	5	1540	759	0	781	protein_coding	LZEP_09157
LZEP_02537-RA	LZEP_02537	LZEP_chr_2	-	4	1392	333	0	1059	protein_coding	LZEP_02537
LZEP_00436-RA	LZEP_00436	LZEP_chr_7	-	8	5464	1602	0	3862	protein_coding	LZEP_00436
LZEP_03810-RA	LZEP_03810	LZEP_chr_9	-	3	1852	963	365	524	protein_coding	LZEP_03810
LZEP_02539-RA	LZEP_02539	LZEP_chr_2	-	4	1490	1281	102	107	protein_coding	LZEP_02539
LZEP_10896-RA	LZEP_10896	LZEP_chr_12	-	6	7275	1374	395	5506	protein_coding	LZEP_10896
LZEP_02540-RA	LZEP_02540	LZEP_chr_2	-	7	1536	1242	0	294	protein_coding	LZEP_02540
LZEP_01642-RA	LZEP_01642	LZEP_chr_10	-	20	7374	7197	0	177	protein_coding	LZEP_01642
LZEP_08765-RA	LZEP_08765	LZEP_chr_5	+	5	4082	585	494	3003	protein_coding	LZEP_08765
LZEP_01644-RA	LZEP_01644	LZEP_chr_10	-	7	6862	3405	0	3457	protein_coding	LZEP_01644
LZEP_10140-RA	LZEP_10140	LZEP_chr_3	+	10	1999	1743	0	256	protein_coding	LZEP_10140
LZEP_07854-RA	LZEP_07854	LZEP_chr_1	+	13	2976	2670	0	306	protein_coding	LZEP_07854
LZEP_00437-RA	LZEP_00437	LZEP_chr_7	-	3	768	498	0	270	protein_coding	LZEP_00437
LZEP_01645-RA	LZEP_01645	LZEP_chr_10	-	6	3574	894	0	2680	protein_coding	LZEP_01645
LZEP_08770-RA	LZEP_08770	LZEP_chr_5	+	9	1690	1197	0	493	protein_coding	LZEP_08770
LZEP_01646-RA	LZEP_01646	LZEP_chr_10	-	6	1966	813	807	346	protein_coding	LZEP_01646
LZEP_10904-RA	LZEP_10904	LZEP_chr_12	-	6	1223	582	0	641	protein_coding	LZEP_10904
LZEP_01238-RA	LZEP_01238	LZEP_chr_7	+	8	2175	723	384	1068	protein_coding	LZEP_01238
LZEP_02543-RA	LZEP_02543	LZEP_chr_2	-	6	1648	1113	58	477	protein_coding	LZEP_02543
LZEP_03816-RA	LZEP_03816	LZEP_chr_9	-	5	698	477	0	221	protein_coding	LZEP_03816
LZEP_10907-RA	LZEP_10907	LZEP_chr_12	-	17	3520	2904	0	616	protein_coding	LZEP_10907
LZEP_08772-RA	LZEP_08772	LZEP_chr_5	+	5	3400	1875	462	1063	protein_coding	LZEP_08772
LZEP_03817-RA	LZEP_03817	LZEP_chr_9	-	6	2003	948	78	977	protein_coding	LZEP_03817
LZEP_09176-RA	LZEP_09176	LZEP_chr_4	-	6	1249	885	267	97	protein_coding	LZEP_09176
LZEP_01648-RA	LZEP_01648	LZEP_chr_10	-	6	2140	1248	147	745	protein_coding	LZEP_01648
LZEP_01648-RB	LZEP_01648	LZEP_chr_10	-	4	411	264	147	0	protein_coding	LZEP_01648
LZEP_08774-RA	LZEP_08774	LZEP_chr_5	+	4	1195	1032	0	163	protein_coding	LZEP_08774
LZEP_01650-RA	LZEP_01650	LZEP_chr_10	-	6	2744	2529	185	30	protein_coding	LZEP_01650
LZEP_03821-RA	LZEP_03821	LZEP_chr_9	-	7	1819	1239	170	410	protein_coding	LZEP_03821
LZEP_01245-RA	LZEP_01245	LZEP_chr_7	+	10	7932	6759	0	1173	protein_coding	LZEP_01245
LZEP_01245-RB	LZEP_01245	LZEP_chr_7	+	8	6561	6561	0	0	protein_coding	LZEP_01245
LZEP_01653-RA	LZEP_01653	LZEP_chr_10	-	3	301	228	0	73	protein_coding	LZEP_01653
LZEP_11741-RA	LZEP_11741	LZEP_unplaced_3507	-	5	876	798	0	78	protein_coding	LZEP_11741
LZEP_10155-RA	LZEP_10155	LZEP_chr_3	+	3	2520	1413	0	1107	protein_coding	LZEP_10155
LZEP_09180-RA	LZEP_09180	LZEP_chr_4	-	10	1433	978	326	129	protein_coding	LZEP_09180
LZEP_10159-RA	LZEP_10159	LZEP_chr_3	+	3	1635	978	0	657	protein_coding	LZEP_10159
LZEP_08779-RA	LZEP_08779	LZEP_chr_5	+	8	2059	900	94	1065	protein_coding	LZEP_08779
LZEP_02551-RA	LZEP_02551	LZEP_chr_2	-	9	5715	1809	794	3112	protein_coding	LZEP_02551
LZEP_09182-RA	LZEP_09182	LZEP_chr_4	-	18	7236	5733	171	1332	protein_coding	LZEP_09182
LZEP_09182-RB	LZEP_09182	LZEP_chr_4	-	16	6923	5718	171	1034	protein_coding	LZEP_09182
LZEP_04714-RA	LZEP_04714	LZEP_chr_11	+	13	3125	1668	0	1457	protein_coding	LZEP_04714
LZEP_04714-RB	LZEP_04714	LZEP_chr_11	+	12	1710	1710	0	0	protein_coding	LZEP_04714
LZEP_04714-RC	LZEP_04714	LZEP_chr_11	+	14	1818	1818	0	0	protein_coding	LZEP_04714
LZEP_01250-RA	LZEP_01250	LZEP_chr_7	+	11	4521	1470	533	2518	protein_coding	LZEP_01250
LZEP_10917-RA	LZEP_10917	LZEP_chr_12	-	4	1213	1023	0	190	protein_coding	LZEP_10917
LZEP_02554-RA	LZEP_02554	LZEP_chr_2	-	5	1626	1053	0	573	protein_coding	LZEP_02554
LZEP_09184-RA	LZEP_09184	LZEP_chr_4	-	7	1140	1062	0	78	protein_coding	LZEP_09184
LZEP_04716-RA	LZEP_04716	LZEP_chr_11	+	6	1287	1026	0	261	protein_coding	LZEP_04716
LZEP_09464-RA	LZEP_09464	LZEP_chr_14	+	4	2444	528	0	1916	protein_coding	LZEP_09464
LZEP_10162-RA	LZEP_10162	LZEP_chr_3	+	4	836	504	0	332	protein_coding	LZEP_10162
LZEP_07859-RA	LZEP_07859	LZEP_chr_1	+	5	1306	861	252	193	protein_coding	LZEP_07859
LZEP_09186-RA	LZEP_09186	LZEP_chr_4	-	5	1021	729	113	179	protein_coding	LZEP_09186
LZEP_09466-RA	LZEP_09466	LZEP_chr_14	+	5	774	597	0	177	protein_coding	LZEP_09466
LZEP_09188-RA	LZEP_09188	LZEP_chr_4	-	9	2133	1272	541	320	protein_coding	LZEP_09188
LZEP_01659-RA	LZEP_01659	LZEP_chr_10	-	9	2486	1971	0	515	protein_coding	LZEP_01659
LZEP_01253-RA	LZEP_01253	LZEP_chr_7	+	3	1439	780	488	171	protein_coding	LZEP_01253
LZEP_07865-RA	LZEP_07865	LZEP_chr_1	+	9	1585	1155	0	430	protein_coding	LZEP_07865
LZEP_09469-RA	LZEP_09469	LZEP_chr_14	+	8	3638	1083	221	2334	protein_coding	LZEP_09469
LZEP_08787-RA	LZEP_08787	LZEP_chr_5	+	5	855	546	0	309	protein_coding	LZEP_08787
LZEP_08793-RA	LZEP_08793	LZEP_chr_5	+	5	1053	336	0	717	protein_coding	LZEP_08793
LZEP_00448-RA	LZEP_00448	LZEP_chr_7	-	5	8858	624	0	8234	protein_coding	LZEP_00448
LZEP_00448-RB	LZEP_00448	LZEP_chr_7	-	4	8881	651	0	8230	protein_coding	LZEP_00448
LZEP_01254-RA	LZEP_01254	LZEP_chr_7	+	22	5751	4857	0	894	protein_coding	LZEP_01254
LZEP_04724-RA	LZEP_04724	LZEP_chr_11	+	4	607	375	0	232	protein_coding	LZEP_04724
LZEP_11517-RA	LZEP_11517	LZEP_unplaced_1178	+	3	767	279	32	456	protein_coding	LZEP_11517
LZEP_07869-RA	LZEP_07869	LZEP_chr_1	+	9	2469	1986	71	412	protein_coding	LZEP_07869
LZEP_10165-RA	LZEP_10165	LZEP_chr_3	+	10	2057	1392	349	316	protein_coding	LZEP_10165
LZEP_12551-RA	LZEP_12551	LZEP_unplaced_3533	-	2	461	459	0	2	protein_coding	LZEP_12551
LZEP_01260-RA	LZEP_01260	LZEP_chr_7	+	7	1914	1620	0	294	protein_coding	LZEP_01260
